,gt_path,recon_path,recon_step_idx,recon_timestep,snr,bpp,psnr,lpips
107,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/010/img_0041.png,151,10,10.687459945678711,0.1611328125,23.13910514788744,0.11198664456605911
108,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/897/img_0057.png,3,897,0.12235153466463089,0.00152587890625,10.154194199064131,0.7055975794792175
109,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/780/img_0057.png,7,780,0.21504519879817963,0.002288818359375,12.877605950967197,0.6183869242668152
110,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/688/img_0057.png,11,688,0.31578636169433594,0.003204345703125,13.732840477662036,0.5631707906723022
111,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/591/img_0057.png,16,591,0.45361724495887756,0.0048828125,15.219881684907826,0.5031735301017761
112,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/498/img_0057.png,23,498,0.62415611743927,0.007659912109375,16.53985886666106,0.42224088311195374
113,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/390/img_0057.png,34,390,0.8903988003730774,0.01202392578125,17.70764211074811,0.33902639150619507
114,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/296/img_0057.png,45,296,1.2219622135162354,0.018157958984375,18.195074161433464,0.30204063653945923
115,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/200/img_0057.png,61,200,1.756588339805603,0.02850341796875,19.296579501650804,0.24824552237987518
116,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/099/img_0057.png,89,99,2.9462459087371826,0.05035400390625,20.491410127620604,0.17487841844558716
117,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/090/img_0057.png,93,90,3.1350831985473633,0.053497314453125,20.673085982130885,0.16901233792304993
118,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/080/img_0057.png,97,80,3.3790369033813477,0.0572509765625,20.768654816342263,0.16721300780773163
119,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/070/img_0057.png,102,70,3.670657157897949,0.061981201171875,20.889759168901733,0.1645960956811905
120,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/060/img_0057.png,107,60,4.028669834136963,0.067413330078125,21.011264015765665,0.15657100081443787
121,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/050/img_0057.png,112,50,4.484228134155273,0.07415771484375,21.13889818179992,0.14564149081707
122,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/040/img_0057.png,121,40,5.0941619873046875,0.0823974609375,21.327487174884556,0.13613644242286682
123,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/030/img_0057.png,131,30,5.9767746925354,0.092987060546875,21.496182806070024,0.12877938151359558
124,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/020/img_0057.png,141,20,7.437664031982422,0.10943603515625,21.711720165951537,0.11949245631694794
125,data/imagenet_subset/img_0057.png,results/SD-1.5-base/imagenet_subset/010/img_0057.png,151,10,10.687459945678711,0.139404296875,22.015205932536254,0.11471432447433472
126,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/897/img_0097.png,3,897,0.12235153466463089,0.001617431640625,12.200099893697566,0.6834096312522888
127,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/780/img_0097.png,7,780,0.21504519879817963,0.002471923828125,13.08951015416492,0.6688855886459351
128,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/688/img_0097.png,11,688,0.31578636169433594,0.003570556640625,14.836739721571345,0.654107391834259
129,data/imagenet_subset/img_0097.png,results/SD-1.5-base/imagenet_subset/591/img_0097.png,16,591,0.45361724495887756,0.00543212890625,17.060694163477503,0.544572114944458
